class_id,area_ratio,width_ratio,height_ratio,repair_time_range,budget_range
0,0.02928,0.07201,0.0393,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.19075,0.15962,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26314,0.11385,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24843,0.15718,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17602,0.12905,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.24561,0.18451,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21497,0.09268,5-6 hours,"LKR 9,000 - 12,000"
0,0.0244,0.0717,0.04345,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13635,0.04407,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.25648,0.18023,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11655,0.04107,4-5 hours,"LKR 7,000 - 9,000"
0,0.0309,0.09319,0.06197,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.18907,0.08516,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.12793,0.17484,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21815,0.1649,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12004,0.05743,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26015,0.16268,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22847,0.17221,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26943,0.17742,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23155,0.19483,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11504,0.09789,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12816,0.04531,4-5 hours,"LKR 7,000 - 9,000"
1,0.01161,0.02126,0.01701,2-3 hours,"LKR 3,000 - 5,000"
1,0.04,0.10116,0.09032,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.23673,0.08689,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.20883,0.11242,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25731,0.13056,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07976,0.05777,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06454,0.04633,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.32166,0.17322,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.1542,0.19528,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23977,0.14124,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09325,0.05152,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07305,0.05985,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.23929,0.16906,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10912,0.09958,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.34598,0.2069,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25634,0.1657,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13706,0.05329,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.12896,0.14264,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19592,0.16667,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09929,0.09536,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.18954,0.18836,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10271,0.07371,4-5 hours,"LKR 7,000 - 9,000"
1,0.02411,0.07781,0.04309,3-4 hours,"LKR 5,000 - 7,000"
0,0.01319,0.02522,0.03076,3-4 hours,"LKR 5,000 - 7,000"
2,0.1,0.32941,0.19224,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10544,0.09819,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.21742,0.22484,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21514,0.15287,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23853,0.11776,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.20144,0.12434,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12673,0.19548,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26667,0.16076,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.27373,0.14868,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09573,0.07783,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06666,0.08563,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12992,0.06342,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12312,0.19001,6-7 hours,"LKR 12,000 - 15,000"
2,0.1,0.25527,0.10001,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.0692,0.04428,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09814,0.05564,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06447,0.06464,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13893,0.07277,4-5 hours,"LKR 7,000 - 9,000"
2,0.07243,0.17888,0.11668,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07209,0.0909,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.10416,0.06895,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.27745,0.10444,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.29046,0.18837,5-6 hours,"LKR 9,000 - 12,000"
1,0.03267,0.05804,0.07398,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12923,0.05558,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13998,0.08759,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.2791,0.1381,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08746,0.0775,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13109,0.12603,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13971,0.04979,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.20046,0.15152,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25435,0.11075,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.33227,0.14561,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.14247,0.09187,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.29113,0.15568,5-6 hours,"LKR 9,000 - 12,000"
0,0.04941,0.14516,0.11936,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.24473,0.09541,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12684,0.06684,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06838,0.07426,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08893,0.07343,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.1996,0.08905,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22772,0.1694,5-6 hours,"LKR 9,000 - 12,000"
2,0.04857,0.10023,0.0594,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.08178,0.07097,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07525,0.08945,4-5 hours,"LKR 7,000 - 9,000"
2,0.08337,0.2315,0.10372,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12313,0.08701,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11987,0.06802,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.0765,0.0988,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.16736,0.12372,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.13127,0.04129,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.2156,0.13387,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2123,0.19696,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15594,0.13103,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06022,0.04817,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.10066,0.08148,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06445,0.08097,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.27258,0.15317,5-6 hours,"LKR 9,000 - 12,000"
0,0.02289,0.05057,0.02584,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06245,0.08131,4-5 hours,"LKR 7,000 - 9,000"
2,0.08775,0.19758,0.19475,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12822,0.17418,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.18847,0.09524,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25115,0.10979,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17483,0.10592,6-7 hours,"LKR 12,000 - 15,000"
0,0.07256,0.11577,0.11998,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06457,0.08329,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.26531,0.1799,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.25671,0.24004,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12843,0.06338,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.19224,0.1641,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.28472,0.20482,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.20315,0.08676,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11646,0.06138,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.10419,0.05099,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.13281,0.15584,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19847,0.09864,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23378,0.1311,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13952,0.09279,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15316,0.12502,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12575,0.07336,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.23512,0.13722,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16211,0.14231,5-6 hours,"LKR 9,000 - 12,000"
0,0.03605,0.10787,0.05021,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11925,0.0792,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.20044,0.10173,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.25135,0.23394,5-6 hours,"LKR 9,000 - 12,000"
1,0.0267,0.08812,0.03313,3-4 hours,"LKR 5,000 - 7,000"
0,0.06095,0.1867,0.08207,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10422,0.08451,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08263,0.07186,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06896,0.05655,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.14217,0.16915,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.08587,0.08674,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.30954,0.14827,6-7 hours,"LKR 12,000 - 15,000"
0,0.02018,0.05847,0.0408,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.10855,0.04351,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.34363,0.12014,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19443,0.15781,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19068,0.083,5-6 hours,"LKR 9,000 - 12,000"
0,0.04373,0.09799,0.10657,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.0887,0.09677,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12579,0.07786,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08659,0.06638,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.21086,0.13955,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2342,0.1985,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.14486,0.1196,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15342,0.17578,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08395,0.06584,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17803,0.19552,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06896,0.04606,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.17052,0.18845,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.11362,0.084,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.26877,0.15641,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.1196,0.09483,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12404,0.04511,4-5 hours,"LKR 7,000 - 9,000"
0,0.06375,0.16243,0.06463,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08241,0.09032,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.22467,0.23908,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.07278,0.05227,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06962,0.0822,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12339,0.05027,5-6 hours,"LKR 9,000 - 12,000"
2,0.05775,0.12576,0.08732,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.15374,0.19118,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15356,0.19452,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.26617,0.11021,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08193,0.0703,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.22779,0.15807,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25724,0.09985,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13439,0.0971,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06224,0.09244,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.27416,0.14997,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.14471,0.09364,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.2314,0.1804,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12388,0.0694,4-5 hours,"LKR 7,000 - 9,000"
2,0.05702,0.16328,0.08711,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07556,0.05997,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13016,0.10583,6-7 hours,"LKR 12,000 - 15,000"
0,0.08,0.24465,0.16392,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23917,0.18966,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.09942,0.08447,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.20999,0.18197,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.31986,0.16986,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.10739,0.07349,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.2202,0.17261,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.26008,0.17975,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13055,0.09682,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24566,0.1821,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.23667,0.10774,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25637,0.19619,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26008,0.16238,5-6 hours,"LKR 9,000 - 12,000"
2,0.05722,0.0871,0.12161,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17067,0.1484,5-6 hours,"LKR 9,000 - 12,000"
1,0.02925,0.05241,0.04884,3-4 hours,"LKR 5,000 - 7,000"
1,0.04,0.08325,0.05986,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.23946,0.17536,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.31292,0.12506,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.13442,0.0742,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06631,0.05226,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.21989,0.18922,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17486,0.16831,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.09056,0.04083,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.22875,0.11042,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.2091,0.18444,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07805,0.04658,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.08057,0.06859,4-5 hours,"LKR 7,000 - 9,000"
0,0.05269,0.17726,0.10473,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24885,0.11836,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.0937,0.06417,4-5 hours,"LKR 7,000 - 9,000"
0,0.07732,0.27011,0.08766,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.08902,0.06194,4-5 hours,"LKR 7,000 - 9,000"
2,0.08404,0.22095,0.19598,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19698,0.15575,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26048,0.11579,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16436,0.12345,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22957,0.12956,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13796,0.10528,5-6 hours,"LKR 9,000 - 12,000"
1,0.02963,0.06742,0.03224,3-4 hours,"LKR 5,000 - 7,000"
0,0.08,0.2195,0.19413,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07243,0.07861,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09899,0.06949,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13088,0.0583,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12653,0.05845,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.21402,0.24384,5-6 hours,"LKR 9,000 - 12,000"
0,0.06952,0.14032,0.13448,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11693,0.07068,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.21104,0.22852,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.26258,0.14711,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10964,0.08403,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06713,0.08179,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.19928,0.10695,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07358,0.07585,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.31383,0.16654,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11234,0.06214,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12139,0.04326,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09515,0.07181,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.1862,0.15006,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15492,0.09257,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25139,0.17519,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.29906,0.10256,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26409,0.13799,5-6 hours,"LKR 9,000 - 12,000"
0,0.04181,0.11818,0.05523,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.18607,0.18731,5-6 hours,"LKR 9,000 - 12,000"
0,0.07753,0.18002,0.15059,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.24852,0.1324,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11519,0.0463,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.12252,0.09699,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13145,0.08288,4-5 hours,"LKR 7,000 - 9,000"
2,0.06852,0.22163,0.07775,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.18436,0.14431,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16909,0.12078,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12548,0.18806,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.0815,0.06217,4-5 hours,"LKR 7,000 - 9,000"
0,0.06461,0.10361,0.10935,5-6 hours,"LKR 9,000 - 12,000"
0,0.07173,0.14781,0.07992,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.30695,0.2067,5-6 hours,"LKR 9,000 - 12,000"
1,0.02506,0.05855,0.058,3-4 hours,"LKR 5,000 - 7,000"
1,0.04,0.06492,0.08805,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.12835,0.08776,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.11152,0.04137,4-5 hours,"LKR 7,000 - 9,000"
1,0.01587,0.02418,0.03718,3-4 hours,"LKR 5,000 - 7,000"
0,0.08,0.23006,0.19486,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16471,0.09815,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12987,0.17161,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21937,0.15751,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10096,0.041,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.21809,0.16075,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.16105,0.17135,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15262,0.19866,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.06116,0.05139,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09133,0.05521,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.22491,0.17987,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06886,0.07775,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25113,0.18009,5-6 hours,"LKR 9,000 - 12,000"
2,0.02929,0.05549,0.06588,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.24956,0.14798,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07377,0.06963,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.21544,0.0813,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22909,0.08764,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06107,0.05816,4-5 hours,"LKR 7,000 - 9,000"
2,0.07322,0.14878,0.16393,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.27925,0.10632,5-6 hours,"LKR 9,000 - 12,000"
1,0.00903,0.02195,0.02253,2-3 hours,"LKR 3,000 - 5,000"
1,0.04,0.11756,0.08896,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.23651,0.16693,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2149,0.17304,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.10879,0.09995,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.11752,0.09006,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12444,0.07699,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.20377,0.16043,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.20694,0.19852,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17718,0.15703,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.17925,0.1971,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.17473,0.1715,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.26181,0.145,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12837,0.13281,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21828,0.14561,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.29692,0.1375,6-7 hours,"LKR 12,000 - 15,000"
2,0.1,0.29524,0.10115,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19756,0.19188,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2175,0.08345,6-7 hours,"LKR 12,000 - 15,000"
2,0.1,0.32687,0.15439,5-6 hours,"LKR 9,000 - 12,000"
1,0.02619,0.04361,0.03078,3-4 hours,"LKR 5,000 - 7,000"
0,0.08,0.26113,0.1915,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.23494,0.15933,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15787,0.18637,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.10737,0.07211,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.14075,0.19143,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15488,0.09285,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.27427,0.14808,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.1278,0.09368,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07262,0.04118,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06709,0.04877,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.07502,0.07639,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.20241,0.12404,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.13852,0.04233,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.19829,0.17257,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.25021,0.13097,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.15615,0.11511,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.28937,0.22877,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.18803,0.17218,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.29118,0.11138,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.06617,0.08582,4-5 hours,"LKR 7,000 - 9,000"
2,0.05951,0.09486,0.13969,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.12328,0.08388,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.2796,0.10602,5-6 hours,"LKR 9,000 - 12,000"
1,0.03132,0.0858,0.07194,5-6 hours,"LKR 9,000 - 12,000"
0,0.02668,0.06889,0.04716,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.21019,0.08091,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.22328,0.15841,5-6 hours,"LKR 9,000 - 12,000"
0,0.01379,0.04726,0.02374,3-4 hours,"LKR 5,000 - 7,000"
1,0.04,0.0795,0.09626,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.13447,0.09662,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12008,0.06705,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.24771,0.16685,5-6 hours,"LKR 9,000 - 12,000"
0,0.07323,0.15034,0.17219,6-7 hours,"LKR 12,000 - 15,000"
1,0.04,0.09109,0.04253,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.09247,0.04851,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.06911,0.06831,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.0608,0.0642,4-5 hours,"LKR 7,000 - 9,000"
1,0.04,0.12326,0.04064,4-5 hours,"LKR 7,000 - 9,000"
2,0.1,0.28646,0.16364,5-6 hours,"LKR 9,000 - 12,000"
2,0.1,0.27225,0.13106,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.20237,0.15705,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.14016,0.11282,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.12051,0.08671,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.19026,0.12766,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.2044,0.19795,5-6 hours,"LKR 9,000 - 12,000"
0,0.08,0.13375,0.08328,5-6 hours,"LKR 9,000 - 12,000"
1,0.04,0.07688,0.05055,4-5 hours,"LKR 7,000 - 9,000"
0,0.08,0.19517,0.15519,6-7 hours,"LKR 12,000 - 15,000"
